    ,number_of_cities,index_of_sample,x_min,x_avg               ,x_stdev           ,x_median,x_q1   ,x_q3   ,x_max,y_min,y_avg               ,y_stdev           ,y_median,y_q1   ,y_q3   ,y_max
761 ,11              ,62             ,-643 ,407.09090909090907  ,539.9736020483695 ,588.0   ,161.0  ,809.0  ,992  ,-771 ,21.181818181818183  ,397.89667457314044,24.0    ,-191.5 ,217.0  ,790
762 ,11              ,63             ,-714 ,-105.54545454545455 ,509.58127195499713,-9.0    ,-551.0 ,211.5  ,730  ,-840 ,106.18181818181819  ,579.636406410401  ,118.0   ,-197.5 ,461.0  ,955
763 ,11              ,64             ,-804 ,-131.72727272727272 ,612.9019645765693 ,-274.0  ,-633.0 ,274.5  ,846  ,-272 ,140.63636363636363  ,342.1138035003185 ,14.0    ,-39.0  ,381.5  ,820
764 ,11              ,65             ,-960 ,-118.0              ,511.47492607165015,-181.0  ,-389.5 ,315.5  ,551  ,-896 ,80.0                ,553.0904085228743 ,384.0   ,-381.0 ,413.0  ,788
765 ,11              ,66             ,-731 ,146.0909090909091   ,596.0636634698436 ,15.0    ,-287.0 ,587.0  ,967  ,-731 ,-74.0909090909091   ,366.4533952757034 ,0.0     ,-347.0 ,235.0  ,444
766 ,11              ,67             ,-851 ,-298.72727272727275 ,500.878446513541  ,-454.0  ,-580.5 ,-16.5  ,871  ,-864 ,-149.0909090909091  ,620.6508607172723 ,-140.0  ,-662.5 ,173.0  ,905
767 ,11              ,68             ,-920 ,-57.54545454545455  ,584.2715744645402 ,0.0     ,-581.5 ,418.0  ,829  ,-178 ,421.09090909090907  ,377.27031543588333,517.0   ,89.0   ,735.5  ,909
768 ,11              ,69             ,-974 ,-69.81818181818181  ,618.5815739547725 ,-172.0  ,-439.0 ,483.0  ,862  ,-829 ,124.81818181818181  ,550.5551413222508 ,257.0   ,-143.0 ,463.5  ,925
769 ,11              ,70             ,-988 ,-254.0              ,569.7269521446216 ,-255.0  ,-686.0 ,110.0  ,771  ,-902 ,-73.72727272727273  ,509.55982787285944,0.0     ,-412.5 ,253.5  ,640
770 ,11              ,71             ,-985 ,-89.81818181818181  ,708.4429148748427 ,-72.0   ,-768.5 ,482.0  ,971  ,-967 ,-301.54545454545456 ,496.8966418957495 ,-194.0  ,-645.5 ,-91.0  ,638
771 ,11              ,72             ,-949 ,-184.27272727272728 ,545.0480879535477 ,-3.0    ,-573.0 ,67.5   ,914  ,-947 ,-90.81818181818181  ,525.9197311723184 ,-61.0   ,-257.5 ,85.5   ,991
772 ,11              ,73             ,-826 ,94.0909090909091    ,643.0462587629999 ,0.0     ,-346.0 ,698.0  ,967  ,-949 ,-9.090909090909092  ,511.369818144453  ,123.0   ,-420.5 ,418.0  ,590
773 ,11              ,74             ,-780 ,122.54545454545455  ,605.907808769018  ,0.0     ,-306.5 ,616.5  ,899  ,-778 ,-31.90909090909091  ,571.3176794998479 ,0.0     ,-517.0 ,404.5  ,875
774 ,11              ,75             ,-974 ,53.72727272727273   ,711.6568120813699 ,0.0     ,-367.0 ,645.5  ,973  ,-830 ,79.81818181818181   ,542.1582459359662 ,0.0     ,-316.5 ,475.0  ,851
775 ,11              ,76             ,-625 ,246.8181818181818   ,596.0568459772638 ,191.0   ,-205.5 ,888.0  ,989  ,-946 ,-78.72727272727273  ,573.8383205937175 ,0.0     ,-509.5 ,308.0  ,829
776 ,11              ,77             ,-866 ,-27.727272727272727 ,573.6513036521561 ,-228.0  ,-382.5 ,327.5  ,975  ,-954 ,-38.81818181818182  ,725.4745782150907 ,-157.0  ,-644.5 ,597.0  ,997
777 ,11              ,78             ,-843 ,15.181818181818182  ,566.4384906027869 ,0.0     ,-385.0 ,421.0  ,942  ,-792 ,59.63636363636363   ,584.8990122623345 ,-125.0  ,-325.0 ,436.0  ,964
778 ,11              ,79             ,-914 ,-47.45454545454545  ,528.9522404974505 ,28.0    ,-327.5 ,278.5  ,738  ,-500 ,233.0               ,526.005513279091  ,235.0   ,-210.0 ,684.0  ,881
779 ,11              ,80             ,-851 ,23.363636363636363  ,506.211867250714  ,8.0     ,-211.0 ,407.0  ,682  ,-790 ,-50.0               ,584.1631621387983 ,-289.0  ,-495.5 ,433.0  ,956
780 ,11              ,81             ,-936 ,51.63636363636363   ,549.2693824941042 ,0.0     ,-329.0 ,408.5  ,844  ,-584 ,134.1818181818182   ,416.9200926273087 ,134.0   ,19.0   ,367.0  ,689
781 ,11              ,82             ,-964 ,55.54545454545455   ,550.7980326102053 ,124.0   ,-94.5  ,374.5  ,934  ,-610 ,-27.09090909090909  ,528.1012127510132 ,-152.0  ,-478.5 ,500.5  ,756
782 ,11              ,83             ,-882 ,-66.0               ,533.0444634362128 ,0.0     ,-437.5 ,229.0  ,892  ,-721 ,198.0909090909091   ,474.45241163797544,0.0     ,-27.5  ,629.0  ,815
783 ,11              ,84             ,-913 ,-55.72727272727273  ,700.0770087510504 ,0.0     ,-729.5 ,324.0  ,981  ,-790 ,-175.27272727272728 ,564.7254361030838 ,-489.0  ,-595.0 ,195.0  ,774
784 ,11              ,85             ,-949 ,178.9090909090909   ,693.134828809728  ,270.0   ,-380.5 ,871.5  ,982  ,-782 ,73.18181818181819   ,571.1840015584852 ,0.0     ,-331.0 ,496.0  ,998
785 ,11              ,86             ,-764 ,21.90909090909091   ,565.7309350822977 ,-63.0   ,-369.0 ,419.5  ,902  ,-889 ,114.27272727272727  ,619.6412011654955 ,0.0     ,-375.0 ,735.5  ,881
786 ,11              ,87             ,-584 ,147.63636363636363  ,454.6403573655275 ,18.0    ,-27.5  ,510.5  ,789  ,-872 ,-52.63636363636363  ,599.346022382275  ,-214.0  ,-352.5 ,262.5  ,947
787 ,11              ,88             ,-136 ,254.1818181818182   ,377.1519105564277 ,67.0    ,12.0   ,429.0  ,968  ,-853 ,236.63636363636363  ,624.0857749904692 ,0.0     ,-186.0 ,794.5  ,972
788 ,11              ,89             ,-951 ,16.727272727272727  ,581.1999812300567 ,0.0     ,-337.5 ,357.0  ,936  ,-768 ,81.36363636363636   ,601.3227540559683 ,97.0    ,-354.0 ,406.0  ,971
789 ,11              ,90             ,-773 ,63.18181818181818   ,638.7133657881004 ,0.0     ,-427.5 ,575.0  ,985  ,-808 ,36.54545454545455   ,520.8253764240686 ,62.0    ,-288.5 ,374.0  ,859
790 ,11              ,91             ,-893 ,-22.727272727272727 ,562.055529446885  ,0.0     ,-412.5 ,253.5  ,917  ,-612 ,116.54545454545455  ,496.15287233600964,153.0   ,-277.0 ,500.5  ,729
791 ,11              ,92             ,-946 ,-153.0909090909091  ,635.2963803683214 ,-185.0  ,-704.5 ,250.5  ,908  ,-829 ,257.8181818181818   ,569.3290468932388 ,288.0   ,3.0    ,604.5  ,986
792 ,11              ,93             ,-992 ,-40.18181818181818  ,622.4109282751739 ,0.0     ,-516.0 ,406.0  ,995  ,-830 ,115.0909090909091   ,611.0434443712583 ,80.0    ,-397.0 ,677.5  ,859
793 ,11              ,94             ,-597 ,144.0               ,495.7182667604655 ,69.0    ,-166.0 ,464.0  ,886  ,-951 ,40.09090909090909   ,708.2493140900956 ,230.0   ,-582.0 ,637.0  ,840
794 ,11              ,95             ,-836 ,22.636363636363637  ,661.3978035535456 ,0.0     ,-567.0 ,622.0  ,1000 ,-914 ,-93.72727272727273  ,629.9863634887807 ,0.0     ,-560.5 ,293.0  ,854
795 ,11              ,96             ,-917 ,-34.72727272727273  ,476.331626266636  ,-120.0  ,-232.0 ,286.5  ,664  ,-865 ,-148.1818181818182  ,550.7797778026746 ,-186.0  ,-571.0 ,118.0  ,777
796 ,11              ,97             ,-659 ,-96.36363636363636  ,552.3497574412924 ,-336.0  ,-494.5 ,169.0  ,970  ,-693 ,130.27272727272728  ,579.5122243592608 ,234.0   ,-350.5 ,582.0  ,955
797 ,11              ,98             ,-497 ,153.72727272727272  ,404.8538232273695 ,45.0    ,-119.0 ,417.0  ,785  ,-946 ,89.63636363636364   ,600.0700413663845 ,225.0   ,-236.5 ,514.0  ,805
798 ,11              ,99             ,-905 ,-466.45454545454544 ,359.7191581321083 ,-524.0  ,-760.5 ,-184.5 ,77   ,-906 ,-5.0                ,624.8980716884954 ,-155.0  ,-385.0 ,394.0  ,971
799 ,12              ,0              ,-997 ,-255.83333333333334 ,553.8944489756695 ,-103.5  ,-641.75,3.25   ,976  ,-857 ,103.5               ,613.4835702030584 ,134.5   ,-359.25,641.75 ,866
800 ,12              ,1              ,-755 ,-92.33333333333333  ,514.7335291785508 ,33.5    ,-585.25,233.5  ,674  ,-866 ,-275.5              ,530.3946215276457 ,-489.5  ,-719.25,166.75 ,557
801 ,12              ,2              ,-611 ,29.0                ,540.8817716554062 ,-115.0  ,-344.5 ,603.5  ,852  ,-824 ,9.833333333333334   ,436.8594184805353 ,-47.5   ,-262.25,337.25 ,688
802 ,12              ,3              ,-881 ,-158.16666666666666 ,485.11663702160484,-38.0   ,-634.5 ,134.0  ,627  ,-983 ,-319.1666666666667  ,544.0556177005391 ,-110.0  ,-894.25,15.75  ,558
803 ,12              ,4              ,-928 ,132.08333333333334  ,688.8309541050934 ,365.5   ,-535.5 ,682.25 ,969  ,-970 ,-260.0833333333333  ,600.1709541809103 ,-460.0  ,-798.0 ,364.25 ,649
804 ,12              ,5              ,-884 ,-139.25             ,601.0844933799392 ,-242.5  ,-646.25,379.0  ,691  ,-704 ,27.916666666666668  ,554.7888145843235 ,-117.0  ,-356.5 ,655.5  ,753
805 ,12              ,6              ,-916 ,-98.91666666666667  ,562.6110328125678 ,-19.0   ,-526.25,284.75 ,744  ,-908 ,-171.66666666666666 ,649.2797874755092 ,-247.0  ,-707.25,125.25 ,964
806 ,12              ,7              ,-737 ,178.08333333333334  ,568.6846798987249 ,163.5   ,-116.75,659.5  ,864  ,-764 ,116.41666666666667  ,628.63321555337   ,54.5    ,-234.75,525.5  ,971
807 ,12              ,8              ,-756 ,47.666666666666664  ,467.8496909621009 ,70.5    ,-248.75,400.75 ,676  ,-892 ,-26.333333333333332 ,613.8808491634976 ,-7.0    ,-501.75,386.5  ,956
808 ,12              ,9              ,-681 ,136.08333333333334  ,511.59242625947917,142.5   ,-268.25,476.5  ,920  ,-638 ,200.08333333333334  ,547.9697168695187 ,114.5   ,-199.0 ,697.5  ,966
809 ,12              ,10             ,-879 ,61.083333333333336  ,505.56133668578246,20.0    ,-195.75,364.25 ,941  ,-759 ,-282.4166666666667  ,364.25676716327786,-392.0  ,-536.0 ,12.5   ,355
810 ,12              ,11             ,-783 ,21.416666666666668  ,567.8539278136001 ,22.0    ,-374.75,385.5  ,855  ,-760 ,-90.25              ,600.6348346087284 ,-214.5  ,-634.25,245.75 ,966
811 ,12              ,12             ,-943 ,-86.25              ,580.08057825851   ,-150.0  ,-513.25,332.5  ,954  ,-716 ,-77.25              ,406.2489440545717 ,41.5    ,-464.0 ,200.5  ,505
812 ,12              ,13             ,-934 ,-201.41666666666666 ,589.8344079382609 ,-406.0  ,-625.5 ,142.0  ,748  ,-987 ,244.66666666666666  ,538.2141063205463 ,352.5   ,61.5   ,563.75 ,834
813 ,12              ,14             ,-996 ,256.5               ,561.6861789614942 ,501.0   ,-46.0  ,538.25 ,971  ,-868 ,-91.41666666666667  ,536.4854413568729 ,-169.0  ,-526.5 ,435.25 ,701
814 ,12              ,15             ,-335 ,440.1666666666667   ,403.8156269958613 ,517.5   ,172.0  ,743.5  ,941  ,-556 ,215.25              ,529.7661791257107 ,163.0   ,-225.25,664.25 ,970
815 ,12              ,16             ,-618 ,333.3333333333333   ,484.31438574796044,391.5   ,239.25 ,552.5  ,977  ,-978 ,14.416666666666666  ,590.0270345629525 ,28.0    ,-454.0 ,393.5  ,928
816 ,12              ,17             ,-788 ,7.916666666666667   ,650.1000564015767 ,-94.0   ,-593.75,515.25 ,893  ,-876 ,69.33333333333333   ,644.9139947357792 ,118.0   ,-456.5 ,562.25 ,874
817 ,12              ,18             ,-670 ,-116.0              ,384.9802828481196 ,-102.5  ,-441.0 ,186.0  ,491  ,-912 ,52.416666666666664  ,589.0450605287624 ,-43.0   ,-361.75,599.75 ,863
818 ,12              ,19             ,-472 ,-31.5               ,414.2593610068675 ,-61.0   ,-403.5 ,163.5  ,880  ,-877 ,-29.666666666666668 ,465.7245251576658 ,16.0    ,-212.5 ,212.75 ,607
819 ,12              ,20             ,-952 ,-30.916666666666668 ,637.3670925032611 ,158.5   ,-640.25,383.5  ,814  ,-924 ,62.666666666666664  ,471.1811721298899 ,63.0    ,-205.75,507.25 ,690
820 ,12              ,21             ,-945 ,-59.75              ,712.2294223071664 ,-30.0   ,-775.25,409.75 ,987  ,-981 ,53.583333333333336  ,605.3467013108099 ,228.5   ,-210.0 ,553.25 ,685
821 ,12              ,22             ,-639 ,35.583333333333336  ,543.3270333339905 ,29.0    ,-524.25,440.75 ,951  ,-863 ,177.08333333333334  ,666.2227935203513 ,460.5   ,-479.75,639.5  ,988
822 ,12              ,23             ,-655 ,-17.75              ,466.03689377949075,-71.5   ,-347.5 ,270.25 ,983  ,-769 ,227.75              ,532.5347833283245 ,326.0   ,-32.5  ,559.25 ,918
823 ,12              ,24             ,-759 ,63.5                ,548.4421739635075 ,32.5    ,-258.0 ,456.25 ,852  ,-753 ,-41.25              ,560.1061790573121 ,4.5     ,-585.75,269.0  ,802
824 ,12              ,25             ,-954 ,-30.833333333333332 ,546.9792805338546 ,64.5    ,-378.25,373.25 ,759  ,-972 ,-90.5               ,649.2763104200917 ,-148.5  ,-605.75,603.0  ,752
825 ,12              ,26             ,-738 ,-6.166666666666667  ,508.57820232368186,-85.0   ,-351.0 ,277.5  ,981  ,-758 ,77.83333333333333   ,534.7378003765165 ,59.0    ,-263.5 ,388.5  ,995
826 ,12              ,27             ,-907 ,216.16666666666666  ,502.1915305272814 ,205.0   ,-2.5   ,621.25 ,930  ,-695 ,-49.083333333333336 ,550.8348140996922 ,-105.0  ,-466.25,232.75 ,905
827 ,12              ,28             ,-587 ,410.5833333333333   ,461.36309075949225,514.0   ,131.75 ,764.0  ,922  ,-945 ,-39.666666666666664 ,603.6906693352352 ,-77.5   ,-395.5 ,422.75 ,985
828 ,12              ,29             ,-982 ,-130.41666666666666 ,598.1151391638317 ,-293.0  ,-418.75,219.5  ,993  ,-906 ,-110.25             ,539.745415576977  ,-23.0   ,-478.75,187.5  ,676
829 ,12              ,30             ,-946 ,-84.58333333333333  ,641.5294875010293 ,-121.0  ,-619.25,491.0  ,957  ,-689 ,178.33333333333334  ,485.6409697658874 ,142.0   ,-150.25,607.5  ,827
830 ,12              ,31             ,-692 ,127.5               ,586.430574051028  ,69.5    ,-287.25,628.0  ,870  ,-809 ,282.5               ,599.8947634983383 ,427.0   ,-105.75,716.75 ,990
831 ,12              ,32             ,-891 ,-212.0              ,597.0197194855003 ,-432.5  ,-646.5 ,246.5  ,739  ,-977 ,90.08333333333333   ,628.6875880223288 ,117.0   ,-221.0 ,566.0  ,848
832 ,12              ,33             ,-907 ,34.833333333333336  ,672.2903638557772 ,71.0    ,-563.25,697.5  ,808  ,-912 ,1.4166666666666667  ,461.0408103279782 ,-51.5   ,-175.0 ,340.25 ,592
833 ,12              ,34             ,-890 ,-241.16666666666666 ,502.23624164753625,-233.5  ,-697.0 ,92.5   ,633  ,-980 ,-76.0               ,631.376418484395  ,25.0    ,-598.25,272.5  ,966
834 ,12              ,35             ,-830 ,211.0               ,493.41794933633366,175.5   ,-11.0  ,550.0  ,881  ,-531 ,307.1666666666667   ,583.6703355542927 ,557.5   ,-127.5 ,708.75 ,973
835 ,12              ,36             ,-886 ,-19.0               ,429.448483522762  ,24.0    ,-46.25 ,295.0  ,478  ,-878 ,-155.83333333333334 ,490.4328020568499 ,-56.0   ,-486.0 ,108.0  ,697
836 ,12              ,37             ,-791 ,-116.16666666666667 ,379.87984543760274,-98.0   ,-243.25,26.0   ,609  ,-545 ,224.66666666666666  ,480.86405815390526,233.5   ,-86.25 ,637.5  ,888
837 ,12              ,38             ,-947 ,-198.41666666666666 ,563.2029277967116 ,-34.0   ,-811.75,244.0  ,512  ,-970 ,-61.416666666666664 ,469.108333743794  ,62.5    ,-397.5 ,255.75 ,487
838 ,12              ,39             ,-986 ,0.0                 ,555.6601315716126 ,43.5    ,-429.5 ,245.5  ,892  ,-689 ,9.333333333333334   ,482.101900456991  ,-23.5   ,-386.75,391.75 ,848
839 ,12              ,40             ,-846 ,139.0               ,508.1524467036532 ,167.0   ,-76.0  ,459.25 ,825  ,-695 ,212.91666666666666  ,623.7909699910896 ,256.0   ,-247.5 ,686.25 ,994
840 ,12              ,41             ,-689 ,30.416666666666668  ,626.147014153492  ,15.5    ,-510.75,532.0  ,959  ,-861 ,116.91666666666667  ,511.5318275592054 ,146.5   ,-296.25,459.0  ,821
841 ,12              ,42             ,-728 ,78.33333333333333   ,511.50283627283187,206.5   ,-329.75,404.0  ,728  ,-905 ,2.3333333333333335  ,691.4019135500032 ,-51.0   ,-673.0 ,669.0  ,844
842 ,12              ,43             ,-875 ,-172.91666666666666 ,526.8937202361046 ,-147.0  ,-663.75,188.75 ,599  ,-931 ,-156.83333333333334 ,521.6247054476363 ,-51.5   ,-669.75,170.25 ,681
843 ,12              ,44             ,-948 ,61.75               ,586.5402605727311 ,171.5   ,-425.0 ,514.5  ,778  ,-837 ,-97.25              ,668.3360783590571 ,-175.0  ,-702.75,275.5  ,918
844 ,12              ,45             ,-872 ,-38.333333333333336 ,467.52313182117393,-14.0   ,-206.5 ,293.0  ,582  ,-995 ,46.666666666666664  ,650.9233069380382 ,83.5    ,-419.5 ,567.25 ,985
845 ,12              ,46             ,-992 ,-83.66666666666667  ,645.709663623652  ,-44.0   ,-621.5 ,468.75 ,854  ,-900 ,196.33333333333334  ,730.53284828558   ,400.0   ,-359.5 ,814.5  ,947
846 ,12              ,47             ,-940 ,-69.75              ,652.392955343494  ,27.5    ,-650.0 ,325.0  ,850  ,-870 ,-237.83333333333334 ,556.4193698565094 ,-323.0  ,-645.5 ,-126.0 ,859
847 ,12              ,48             ,-884 ,-56.75              ,611.3028002850663 ,-175.0  ,-429.5 ,410.0  ,936  ,-994 ,-9.833333333333334  ,737.794974394936  ,33.0    ,-672.25,729.75 ,936
848 ,12              ,49             ,-824 ,51.75               ,582.0865485475506 ,36.0    ,-423.75,620.5  ,795  ,-533 ,46.666666666666664  ,467.52624298405743,-57.5   ,-212.5 ,200.5  ,998
849 ,12              ,50             ,-739 ,-102.41666666666667 ,576.023114803459  ,-163.5  ,-625.75,296.75 ,788  ,-986 ,-185.66666666666666 ,611.6027131953217 ,-203.0  ,-755.0 ,233.75 ,982
850 ,12              ,51             ,-912 ,102.08333333333333  ,481.58440369138606,67.0    ,-57.0  ,410.0  ,818  ,-859 ,142.5               ,521.3769357105367 ,160.5   ,-200.75,531.75 ,791
851 ,12              ,52             ,-937 ,41.25               ,548.9090212743489 ,-64.0   ,-279.0 ,373.0  ,933  ,-879 ,-19.833333333333332 ,580.9473193662122 ,5.5     ,-482.25,349.5  ,941
852 ,12              ,53             ,-985 ,-125.41666666666667 ,681.1199945455257 ,-340.5  ,-638.25,568.5  ,931  ,-804 ,-125.41666666666667 ,426.90651698284506,-88.0   ,-515.0 ,212.5  ,510
853 ,12              ,54             ,-522 ,183.16666666666666  ,462.45232350497656,121.0   ,-142.0 ,506.5  ,879  ,-831 ,84.58333333333333   ,604.0119592936029 ,45.5    ,-419.0 ,555.75 ,884
854 ,12              ,55             ,-983 ,-39.666666666666664 ,519.2239547165705 ,21.0    ,-271.5 ,187.25 ,718  ,-972 ,-341.5833333333333  ,628.7743428627032 ,-606.0  ,-842.0 ,69.25  ,870
855 ,12              ,56             ,-955 ,25.166666666666668  ,512.1853061917999 ,66.0    ,-266.5 ,465.25 ,629  ,-989 ,42.0                ,643.6632377543117 ,-31.0   ,-512.75,613.0  ,958
856 ,12              ,57             ,-969 ,-137.16666666666666 ,560.0653912037794 ,3.0     ,-487.0 ,140.0  ,942  ,-832 ,4.833333333333333   ,479.2901632686201 ,-46.5   ,-290.75,234.25 ,914
857 ,12              ,58             ,-774 ,-129.75             ,495.82623880842476,-43.0   ,-551.0 ,118.75 ,743  ,-909 ,240.5               ,620.2467983868122 ,361.5   ,-93.0  ,787.0  ,969
858 ,12              ,59             ,-967 ,55.75               ,597.5014834519432 ,-45.0   ,-345.25,490.75 ,977  ,-855 ,125.66666666666667  ,615.3245017259125 ,386.0   ,-266.25,529.0  ,871
859 ,12              ,60             ,-981 ,-144.58333333333334 ,645.4777593990268 ,-163.0  ,-662.75,337.25 ,884  ,-885 ,-374.25             ,318.3708886303406 ,-307.0  ,-661.25,-137.75,86
860 ,12              ,61             ,-535 ,190.91666666666666  ,413.9243361540924 ,244.5   ,-9.5   ,410.5  ,999  ,-980 ,-55.666666666666664 ,717.0454953657002 ,-102.5  ,-603.25,469.0  ,998
861 ,12              ,62             ,-960 ,-175.58333333333334 ,421.3843976775369 ,-120.0  ,-508.25,85.0   ,384  ,-955 ,-20.75              ,550.4216771960137 ,-39.5   ,-384.75,354.75 ,794
